Sweep Direction,Distance,Time,Location
0,15,76.90869141,Front1
0,15,76.90869141,Front1
0,15,76.90869141,Front1
0,15,76.90869141,Front1
0,15,76.90893555,Front1
0,15,76.90917969,Front1
0,15,76.90917969,Front1
0,15,76.90917969,Front1
0,15,76.90942383,Front1
0,15,76.90966797,Front1
0,15,76.90966797,Front1
0,15,76.90991211,Front1
0,15,76.91015625,Front1
0,15,76.91015625,Front1
0,15,76.91015625,Front1
0,15,76.91040039,Front1
0,15,76.91040039,Front1
0,15,76.91088867,Front1
0,15,76.91113281,Front1
0,15,76.91162109,Front1
0,15,76.91162109,Front1
0,15,76.91186523,Front1
0,15,76.91210938,Front1
0,15,76.91308594,Front1
0,15,76.91357422,Front1
0,15,76.91357422,Front1
0,15,76.91357422,Front1
0,15,76.91381836,Front1
0,15,76.91430664,Front1
0,15,76.91503906,Front1
0,15,76.91503906,Front1
0,15,76.9152832,Front1
0,15,76.9152832,Front1
0,15,76.91552734,Front1
0,15,76.91577148,Front1
0,15,76.91577148,Front1
0,15,76.91601563,Front1
0,15,76.91601563,Front1
0,15,76.91601563,Front1
0,15,76.91625977,Front1
0,15,76.91650391,Front1
0,15,76.91674805,Front1
0,15,76.91894531,Front1
0,15,76.91894531,Front1
0,15,76.91967773,Front1
0,15,76.9206543,Front1
0,15,76.9206543,Front1
0,15,76.9206543,Front1
0,15,76.92211914,Front1
0,15,76.92260742,Front1
0,15,76.9230957,Front1
0,15,76.92529297,Front1
0,15,76.92553711,Front1
0,15,76.92626953,Front1
0,15,76.92724609,Front1
0,15,76.92773438,Front1
0,15,76.92822266,Front1
0,15,76.92822266,Front1
0,15,76.92895508,Front1
0,15,76.9309082,Front1
0,15,76.93481445,Front1
0,15,76.93530273,Front1
0,15,76.9387207,Front1
0,15,76.93945313,Front1
0,15,76.93994141,Front1
0,15,76.95776367,Front1
0,15,76.96191406,Front1
0,15,76.97949219,Front1
0,15,77.00878906,Front1
1,15,68.91943359,Front1
1,15,76.7355957,Front1
1,15,76.75048828,Front1
1,15,76.75512695,Front1
1,15,76.78344727,Front1
1,15,76.78417969,Front1
1,15,76.78442383,Front1
1,15,76.78491211,Front1
1,15,76.78588867,Front1
1,15,76.78588867,Front1
1,15,76.78613281,Front1
1,15,76.78637695,Front1
1,15,76.78686523,Front1
1,15,76.78759766,Front1
1,15,76.78808594,Front1
1,15,76.78833008,Front1
1,15,76.78881836,Front1
1,15,76.78930664,Front1
1,15,76.78930664,Front1
1,15,76.78955078,Front1
1,15,76.7902832,Front1
1,15,76.79052734,Front1
1,15,76.79150391,Front1
1,15,76.79174805,Front1
1,15,76.79296875,Front1
1,15,76.79345703,Front1
1,15,76.79443359,Front1
1,15,76.7956543,Front1
1,15,76.79589844,Front1
1,15,76.79614258,Front1
1,15,76.79614258,Front1
1,15,76.79638672,Front1
1,15,76.79638672,Front1
1,15,76.79711914,Front1
1,15,76.79711914,Front1
1,15,76.79711914,Front1
1,15,76.79711914,Front1
1,15,76.79736328,Front1
1,15,76.79785156,Front1
1,15,76.7980957,Front1
1,15,76.79833984,Front1
1,15,76.79858398,Front1
1,15,76.79858398,Front1
1,15,76.79858398,Front1
1,15,76.79882813,Front1
1,15,76.79882813,Front1
1,15,76.79907227,Front1
1,15,76.79931641,Front1
1,15,76.79931641,Front1
1,15,76.79980469,Front1
1,15,76.79980469,Front1
1,15,76.79980469,Front1
1,15,76.80004883,Front1
1,15,76.80053711,Front1
1,15,76.80078125,Front1
1,15,76.80078125,Front1
1,15,76.80102539,Front1
1,15,76.80102539,Front1
1,15,76.80102539,Front1
1,15,76.80102539,Front1
1,15,76.80126953,Front1
1,15,76.80126953,Front1
1,15,76.80151367,Front1
1,15,76.80151367,Front1
1,15,76.80175781,Front1
1,15,76.80200195,Front1
1,15,76.80200195,Front1
1,15,76.80200195,Front1
1,15,76.80224609,Front1
1,15,76.80249023,Front1
1,15,76.80273438,Front1
1,15,76.80273438,Front1
1,15,76.80297852,Front1
1,15,76.80322266,Front1
1,15,76.80322266,Front1
1,15,76.8034668,Front1
1,15,76.80371094,Front1
1,15,76.80371094,Front1
1,15,76.80395508,Front1
1,15,76.80395508,Front1
1,15,76.80419922,Front1
1,15,76.80444336,Front1
1,15,76.80444336,Front1
1,15,76.8046875,Front1
1,15,76.8046875,Front1
1,15,76.80493164,Front1
1,15,76.80493164,Front1
1,15,76.80493164,Front1
1,15,76.80517578,Front1
1,15,76.80517578,Front1
1,15,76.80541992,Front1
1,15,76.80541992,Front1
1,15,76.80566406,Front1
1,15,76.80566406,Front1
1,15,76.8059082,Front1
1,15,76.8059082,Front1
1,15,76.80615234,Front1
1,15,76.80615234,Front1
1,15,76.80615234,Front1
1,15,76.80615234,Front1
1,15,76.80639648,Front1
1,15,76.80639648,Front1
1,15,76.80639648,Front1
1,15,76.80639648,Front1
1,15,76.80688477,Front1
1,15,76.80712891,Front1
1,15,76.80712891,Front1
1,15,76.80737305,Front1
1,15,76.80737305,Front1
1,15,76.80761719,Front1
1,15,76.80761719,Front1
1,15,76.80761719,Front1
1,15,76.80761719,Front1
1,15,76.80786133,Front1
1,15,76.80786133,Front1
1,15,76.80786133,Front1
1,15,76.80786133,Front1
1,15,76.80786133,Front1
1,15,76.80786133,Front1
1,15,76.80810547,Front1
1,15,76.80810547,Front1
1,15,76.80810547,Front1
1,15,76.80810547,Front1
1,15,76.80810547,Front1
1,15,76.80810547,Front1
1,15,76.80834961,Front1
1,15,76.80834961,Front1
1,15,76.80883789,Front1
1,15,76.80883789,Front1
1,15,76.80883789,Front1
1,15,76.80908203,Front1
1,15,76.80932617,Front1
1,15,76.80932617,Front1
1,15,76.80932617,Front1
1,15,76.80957031,Front1
1,15,76.80957031,Front1
1,15,76.80957031,Front1
1,15,76.80957031,Front1
1,15,76.80981445,Front1
1,15,76.80981445,Front1
1,15,76.80981445,Front1
1,15,76.81005859,Front1
1,15,76.81005859,Front1
1,15,76.81005859,Front1
1,15,76.81030273,Front1
1,15,76.81030273,Front1
1,15,76.81030273,Front1
1,15,76.81030273,Front1
1,15,76.81054688,Front1
1,15,76.81054688,Front1
1,15,76.81079102,Front1
1,15,76.81079102,Front1
1,15,76.81103516,Front1
1,15,76.81103516,Front1
1,15,76.8112793,Front1
1,15,76.8112793,Front1
1,15,76.8112793,Front1
1,15,76.8112793,Front1
1,15,76.81176758,Front1
1,15,76.81176758,Front1
1,15,76.81176758,Front1
1,15,76.81176758,Front1
1,15,76.81201172,Front1
1,15,76.81201172,Front1
1,15,76.81225586,Front1
1,15,76.81225586,Front1
1,15,76.81225586,Front1
1,15,76.81225586,Front1
1,15,76.81225586,Front1
1,15,76.8125,Front1
1,15,76.8125,Front1
1,15,76.81274414,Front1
1,15,76.81274414,Front1
1,15,76.81274414,Front1
1,15,76.81274414,Front1
1,15,76.81298828,Front1
1,15,76.81298828,Front1
1,15,76.81323242,Front1
1,15,76.81323242,Front1
1,15,76.81347656,Front1
1,15,76.81347656,Front1
1,15,76.81347656,Front1
1,15,76.81347656,Front1
1,15,76.8137207,Front1
1,15,76.8137207,Front1
1,15,76.8137207,Front1
1,15,76.81396484,Front1
1,15,76.81396484,Front1
1,15,76.81420898,Front1
1,15,76.81420898,Front1
1,15,76.81420898,Front1
1,15,76.81445313,Front1
1,15,76.81469727,Front1
1,15,76.81469727,Front1
1,15,76.81494141,Front1
1,15,76.81494141,Front1
1,15,76.81494141,Front1
1,15,76.81494141,Front1
1,15,76.81518555,Front1
1,15,76.81518555,Front1
1,15,76.81542969,Front1
1,15,76.81567383,Front1
1,15,76.81591797,Front1
1,15,76.81591797,Front1
1,15,76.81640625,Front1
1,15,76.81640625,Front1
1,15,76.81640625,Front1
1,15,76.81640625,Front1
1,15,76.81713867,Front1
1,15,76.81713867,Front1
1,15,76.81738281,Front1
1,15,76.81738281,Front1
1,15,76.81762695,Front1
1,15,76.81811523,Front1
1,15,76.81811523,Front1
1,15,76.81811523,Front1
1,15,76.81835938,Front1
1,15,76.81835938,Front1
1,15,76.81860352,Front1
1,15,76.81860352,Front1
1,15,76.81884766,Front1
1,15,76.81884766,Front1
1,15,76.8190918,Front1
1,15,76.81982422,Front1
1,15,76.81982422,Front1
1,15,76.82006836,Front1
1,15,76.82006836,Front1
1,15,76.8203125,Front1
1,15,76.82055664,Front1
1,15,76.82055664,Front1
1,15,76.82055664,Front1
1,15,76.82080078,Front1
1,15,76.82104492,Front1
1,15,76.82128906,Front1
1,15,76.8215332,Front1
1,15,76.82177734,Front1
1,15,76.82202148,Front1
1,15,76.82250977,Front1
1,15,76.82275391,Front1
1,15,76.82299805,Front1
1,15,76.82397461,Front1
1,15,76.82446289,Front1
1,15,76.82446289,Front1
1,15,76.82519531,Front1
1,15,76.82592773,Front1
1,15,76.82641602,Front1
1,15,76.82666016,Front1
1,15,76.82739258,Front1
1,15,76.82861328,Front1
1,15,76.83105469,Front1
1,15,76.83203125,Front1
1,15,76.83544922,Front1
1,15,76.8359375,Front1
1,15,76.83959961,Front1
1,15,76.84033203,Front1
1,15,76.84057617,Front1
1,15,76.84130859,Front1
1,15,76.84326172,Front1
1,15,76.84350586,Front1
1,15,76.85839844,Front1
1,15,196.9594727,Front1
1,15,196.9631348,Front1
1,15,196.9672852,Front1
1,15,196.9724121,Front1
1,15,196.9790039,Front1
1,15,196.9870605,Front1
1,15,196.9909668,Front1
1,15,196.9963379,Front1
1,15,196.996582,Front1
1,15,196.9987793,Front1
0,25,77.42456055,Front1
0,25,77.4609375,Front1
0,25,77.47290039,Front1
0,25,77.48046875,Front1
0,25,77.48242188,Front1
0,25,77.48291016,Front1
0,25,77.48364258,Front1
0,25,77.48535156,Front1
0,25,77.48681641,Front1
0,25,77.48681641,Front1
0,25,77.48706055,Front1
0,25,77.48754883,Front1
0,25,77.48779297,Front1
0,25,77.48828125,Front1
0,25,77.48852539,Front1
0,25,77.48852539,Front1
0,25,77.48876953,Front1
0,25,77.48925781,Front1
0,25,77.48950195,Front1
0,25,77.48999023,Front1
0,25,77.48999023,Front1
0,25,77.49072266,Front1
0,25,77.4909668,Front1
0,25,77.49145508,Front1
0,25,77.49145508,Front1
0,25,77.49194336,Front1
0,25,77.4921875,Front1
0,25,77.4921875,Front1
0,25,77.4921875,Front1
0,25,77.49243164,Front1
0,25,77.49267578,Front1
0,25,77.49291992,Front1
0,25,77.49316406,Front1
0,25,77.4934082,Front1
0,25,77.4934082,Front1
0,25,77.4934082,Front1
0,25,77.49365234,Front1
0,25,77.49389648,Front1
0,25,77.49414063,Front1
0,25,77.49438477,Front1
0,25,77.49462891,Front1
0,25,77.49487305,Front1
0,25,77.49487305,Front1
0,25,77.49511719,Front1
0,25,77.49511719,Front1
0,25,77.49536133,Front1
0,25,77.49560547,Front1
0,25,77.49584961,Front1
0,25,77.49584961,Front1
0,25,77.49609375,Front1
0,25,77.49633789,Front1
0,25,77.49633789,Front1
0,25,77.49633789,Front1
0,25,77.49633789,Front1
0,25,77.49658203,Front1
0,25,77.49707031,Front1
0,25,77.49707031,Front1
0,25,77.49731445,Front1
0,25,77.49755859,Front1
0,25,77.49804688,Front1
0,25,77.49902344,Front1
0,25,77.49926758,Front1
0,25,77.5,Front1
0,25,77.5,Front1
0,25,77.50024414,Front1
0,25,77.50048828,Front1
0,25,77.50073242,Front1
0,25,77.50073242,Front1
0,25,77.50073242,Front1
0,25,77.50073242,Front1
0,25,77.50073242,Front1
0,25,77.5012207,Front1
0,25,77.50170898,Front1
0,25,77.50195313,Front1
0,25,77.50195313,Front1
0,25,77.50219727,Front1
0,25,77.50268555,Front1
0,25,77.50292969,Front1
0,25,77.50292969,Front1
0,25,77.50292969,Front1
0,25,77.50292969,Front1
0,25,77.50292969,Front1
0,25,77.50317383,Front1
0,25,77.50366211,Front1
0,25,77.50366211,Front1
0,25,77.50366211,Front1
0,25,77.50415039,Front1
0,25,77.50415039,Front1
0,25,77.50439453,Front1
0,25,77.50439453,Front1
0,25,77.50463867,Front1
0,25,77.50463867,Front1
0,25,77.50488281,Front1
0,25,77.50488281,Front1
0,25,77.50537109,Front1
0,25,77.50537109,Front1
0,25,77.50537109,Front1
0,25,77.50561523,Front1
0,25,77.50610352,Front1
0,25,77.50610352,Front1
0,25,77.50610352,Front1
0,25,77.50610352,Front1
0,25,77.50634766,Front1
0,25,77.50634766,Front1
0,25,77.5065918,Front1
0,25,77.50708008,Front1
0,25,77.50708008,Front1
0,25,77.50732422,Front1
0,25,77.50732422,Front1
0,25,77.50732422,Front1
0,25,77.50756836,Front1
0,25,77.50756836,Front1
0,25,77.50756836,Front1
0,25,77.50756836,Front1
0,25,77.5078125,Front1
0,25,77.5078125,Front1
0,25,77.5078125,Front1
0,25,77.5078125,Front1
0,25,77.50805664,Front1
0,25,77.50830078,Front1
0,25,77.50854492,Front1
0,25,77.50854492,Front1
0,25,77.50878906,Front1
0,25,77.50878906,Front1
0,25,77.50878906,Front1
0,25,77.5090332,Front1
0,25,77.50927734,Front1
0,25,77.50976563,Front1
0,25,77.50976563,Front1
0,25,77.50976563,Front1
0,25,77.51000977,Front1
0,25,77.51000977,Front1
0,25,77.51025391,Front1
0,25,77.51025391,Front1
0,25,77.51025391,Front1
0,25,77.51049805,Front1
0,25,77.51074219,Front1
0,25,77.51074219,Front1
0,25,77.51074219,Front1
0,25,77.51074219,Front1
0,25,77.51171875,Front1
0,25,77.51171875,Front1
0,25,77.51196289,Front1
0,25,77.51196289,Front1
0,25,77.51196289,Front1
0,25,77.51220703,Front1
0,25,77.51220703,Front1
0,25,77.51220703,Front1
0,25,77.51220703,Front1
0,25,77.51220703,Front1
0,25,77.51220703,Front1
0,25,77.51245117,Front1
0,25,77.51245117,Front1
0,25,77.51245117,Front1
0,25,77.51245117,Front1
0,25,77.51269531,Front1
0,25,77.51269531,Front1
0,25,77.51269531,Front1
0,25,77.51269531,Front1
0,25,77.51269531,Front1
0,25,77.51293945,Front1
0,25,77.51293945,Front1
0,25,77.51293945,Front1
0,25,77.51293945,Front1
0,25,77.51293945,Front1
0,25,77.51318359,Front1
0,25,77.51318359,Front1
0,25,77.51318359,Front1
0,25,77.51318359,Front1
0,25,77.51367188,Front1
0,25,77.51391602,Front1
0,25,77.51416016,Front1
0,25,77.51416016,Front1
0,25,77.5144043,Front1
0,25,77.5144043,Front1
0,25,77.5144043,Front1
0,25,77.5144043,Front1
0,25,77.5144043,Front1
0,25,77.51464844,Front1
0,25,77.51489258,Front1
0,25,77.51489258,Front1
0,25,77.51513672,Front1
0,25,77.51513672,Front1
0,25,77.51513672,Front1
0,25,77.51538086,Front1
0,25,77.51538086,Front1
0,25,77.515625,Front1
0,25,77.515625,Front1
0,25,77.51586914,Front1
0,25,77.51586914,Front1
0,25,77.51586914,Front1
0,25,77.51586914,Front1
0,25,77.51611328,Front1
0,25,77.51635742,Front1
0,25,77.5168457,Front1
0,25,77.51708984,Front1
0,25,77.51708984,Front1
0,25,77.51733398,Front1
0,25,77.51733398,Front1
0,25,77.51757813,Front1
0,25,77.51757813,Front1
0,25,77.51806641,Front1
0,25,77.51806641,Front1
0,25,77.51831055,Front1
0,25,77.51831055,Front1
0,25,77.51855469,Front1
0,25,77.51855469,Front1
0,25,77.51879883,Front1
0,25,77.51977539,Front1
0,25,77.51977539,Front1
0,25,77.51977539,Front1
0,25,77.52026367,Front1
0,25,77.52050781,Front1
0,25,77.52099609,Front1
0,25,77.52124023,Front1
0,25,77.52124023,Front1
0,25,77.52148438,Front1
0,25,77.52172852,Front1
0,25,77.52172852,Front1
0,25,77.52197266,Front1
0,25,77.5222168,Front1
0,25,77.52246094,Front1
0,25,77.52270508,Front1
0,25,77.52368164,Front1
0,25,77.52416992,Front1
0,25,77.52416992,Front1
0,25,77.52416992,Front1
0,25,77.52441406,Front1
0,25,77.5246582,Front1
0,25,77.52490234,Front1
0,25,77.52490234,Front1
0,25,77.52539063,Front1
0,25,77.52587891,Front1
0,25,77.52612305,Front1
0,25,77.52661133,Front1
0,25,77.52758789,Front1
0,25,77.52783203,Front1
0,25,77.52807617,Front1
0,25,77.52832031,Front1
0,25,77.52832031,Front1
0,25,77.52929688,Front1
0,25,77.52954102,Front1
0,25,77.52978516,Front1
0,25,77.5300293,Front1
0,25,77.53027344,Front1
0,25,77.53051758,Front1
0,25,77.53051758,Front1
0,25,77.53100586,Front1
0,25,77.53125,Front1
0,25,77.53173828,Front1
0,25,77.5324707,Front1
0,25,77.53320313,Front1
0,25,77.53417969,Front1
0,25,77.53564453,Front1
0,25,77.53564453,Front1
0,25,77.53637695,Front1
0,25,77.53686523,Front1
0,25,77.5378418,Front1
0,25,77.5378418,Front1
0,25,77.5390625,Front1
0,25,77.5390625,Front1
0,25,77.54003906,Front1
0,25,77.54052734,Front1
0,25,77.54150391,Front1
0,25,77.54394531,Front1
0,25,77.54394531,Front1
0,25,77.54492188,Front1
0,25,77.54833984,Front1
0,25,77.54956055,Front1
0,25,77.55908203,Front1
0,25,77.56005859,Front1
0,25,77.56860352,Front1
0,25,77.56884766,Front1
0,25,77.72485352,Front1
0,25,84.94262695,Front1
1,25,77.40917969,Front1
1,25,77.4128418,Front1
1,25,77.41577148,Front1
1,25,77.41723633,Front1
1,25,77.41821289,Front1
1,25,77.42163086,Front1
1,25,77.42163086,Front1
1,25,77.421875,Front1
1,25,77.42260742,Front1
1,25,77.4230957,Front1
1,25,77.42358398,Front1
1,25,77.42480469,Front1
1,25,77.42504883,Front1
1,25,77.42578125,Front1
1,25,77.42602539,Front1
1,25,77.42602539,Front1
1,25,77.42626953,Front1
1,25,77.42651367,Front1
1,25,77.42700195,Front1
1,25,77.42724609,Front1
1,25,77.42724609,Front1
1,25,77.42724609,Front1
1,25,77.42749023,Front1
1,25,77.42749023,Front1
1,25,77.42797852,Front1
1,25,77.42797852,Front1
1,25,77.42822266,Front1
1,25,77.42822266,Front1
1,25,77.42919922,Front1
1,25,77.42919922,Front1
1,25,77.42919922,Front1
1,25,77.42944336,Front1
1,25,77.4296875,Front1
1,25,77.4296875,Front1
1,25,77.42993164,Front1
1,25,77.43017578,Front1
1,25,77.43017578,Front1
1,25,77.43017578,Front1
1,25,77.43041992,Front1
1,25,77.4309082,Front1
1,25,77.4309082,Front1
1,25,77.43115234,Front1
1,25,77.43115234,Front1
1,25,77.43188477,Front1
1,25,77.43212891,Front1
1,25,77.43212891,Front1
1,25,77.43237305,Front1
1,25,77.43237305,Front1
1,25,77.43261719,Front1
1,25,77.43261719,Front1
1,25,77.43286133,Front1
1,25,77.43310547,Front1
1,25,77.43334961,Front1
1,25,77.43383789,Front1
1,25,77.43383789,Front1
1,25,77.43408203,Front1
1,25,77.43408203,Front1
1,25,77.43457031,Front1
1,25,77.43457031,Front1
1,25,77.43530273,Front1
1,25,77.43554688,Front1
1,25,77.43554688,Front1
1,25,77.4362793,Front1
1,25,77.43652344,Front1
1,25,77.43676758,Front1
1,25,77.43676758,Front1
1,25,77.43701172,Front1
1,25,77.43701172,Front1
1,25,77.43701172,Front1
1,25,77.43725586,Front1
1,25,77.4375,Front1
1,25,77.43774414,Front1
1,25,77.43823242,Front1
1,25,77.43847656,Front1
1,25,77.4387207,Front1
1,25,77.43945313,Front1
1,25,77.43945313,Front1
1,25,77.43969727,Front1
1,25,77.43969727,Front1
1,25,77.43969727,Front1
1,25,77.43969727,Front1
1,25,77.43969727,Front1
1,25,77.43994141,Front1
1,25,77.44018555,Front1
1,25,77.44042969,Front1
1,25,77.44042969,Front1
1,25,77.44042969,Front1
1,25,77.44067383,Front1
1,25,77.44067383,Front1
1,25,77.44091797,Front1
1,25,77.44091797,Front1
1,25,77.44091797,Front1
1,25,77.44140625,Front1
1,25,77.44140625,Front1
1,25,77.44165039,Front1
1,25,77.44165039,Front1
1,25,77.44165039,Front1
1,25,77.44165039,Front1
1,25,77.44165039,Front1
1,25,77.44189453,Front1
1,25,77.44189453,Front1
1,25,77.44189453,Front1
1,25,77.44238281,Front1
1,25,77.44238281,Front1
1,25,77.44238281,Front1
1,25,77.44238281,Front1
1,25,77.44287109,Front1
1,25,77.44287109,Front1
1,25,77.44287109,Front1
1,25,77.44311523,Front1
1,25,77.44311523,Front1
1,25,77.44335938,Front1
1,25,77.44335938,Front1
1,25,77.44335938,Front1
1,25,77.44384766,Front1
1,25,77.4440918,Front1
1,25,77.44433594,Front1
1,25,77.44433594,Front1
1,25,77.44458008,Front1
1,25,77.44458008,Front1
1,25,77.44458008,Front1
1,25,77.44482422,Front1
1,25,77.44482422,Front1
1,25,77.44482422,Front1
1,25,77.44482422,Front1
1,25,77.44506836,Front1
1,25,77.44506836,Front1
1,25,77.44506836,Front1
1,25,77.4453125,Front1
1,25,77.4453125,Front1
1,25,77.4453125,Front1
1,25,77.44555664,Front1
1,25,77.44555664,Front1
1,25,77.44555664,Front1
1,25,77.44580078,Front1
1,25,77.44580078,Front1
1,25,77.44580078,Front1
1,25,77.44580078,Front1
1,25,77.44604492,Front1
1,25,77.44604492,Front1
1,25,77.44604492,Front1
1,25,77.44604492,Front1
1,25,77.44604492,Front1
1,25,77.44604492,Front1
1,25,77.44628906,Front1
1,25,77.44628906,Front1
1,25,77.44628906,Front1
1,25,77.44628906,Front1
1,25,77.4465332,Front1
1,25,77.4465332,Front1
1,25,77.44677734,Front1
1,25,77.44677734,Front1
1,25,77.44677734,Front1
1,25,77.44702148,Front1
1,25,77.44702148,Front1
1,25,77.44726563,Front1
1,25,77.44726563,Front1
1,25,77.44726563,Front1
1,25,77.44726563,Front1
1,25,77.44750977,Front1
1,25,77.44750977,Front1
1,25,77.44750977,Front1
1,25,77.44750977,Front1
1,25,77.44775391,Front1
1,25,77.44775391,Front1
1,25,77.44775391,Front1
1,25,77.44775391,Front1
1,25,77.44775391,Front1
1,25,77.44799805,Front1
1,25,77.44799805,Front1
1,25,77.44799805,Front1
1,25,77.44824219,Front1
1,25,77.44824219,Front1
1,25,77.44824219,Front1
1,25,77.44824219,Front1
1,25,77.44848633,Front1
1,25,77.44848633,Front1
1,25,77.44848633,Front1
1,25,77.44897461,Front1
1,25,77.44897461,Front1
1,25,77.44897461,Front1
1,25,77.44897461,Front1
1,25,77.44921875,Front1
1,25,77.44921875,Front1
1,25,77.44946289,Front1
1,25,77.44946289,Front1
1,25,77.44970703,Front1
1,25,77.44970703,Front1
1,25,77.44995117,Front1
1,25,77.44995117,Front1
1,25,77.44995117,Front1
1,25,77.44995117,Front1
1,25,77.44995117,Front1
1,25,77.45019531,Front1
1,25,77.45019531,Front1
1,25,77.45043945,Front1
1,25,77.45043945,Front1
1,25,77.45068359,Front1
1,25,77.45068359,Front1
1,25,77.45092773,Front1
1,25,77.45092773,Front1
1,25,77.45092773,Front1
1,25,77.45092773,Front1
1,25,77.45166016,Front1
1,25,77.45166016,Front1
1,25,77.45166016,Front1
1,25,77.45166016,Front1
1,25,77.4519043,Front1
1,25,77.4519043,Front1
1,25,77.4519043,Front1
1,25,77.4519043,Front1
1,25,77.45214844,Front1
1,25,77.45239258,Front1
1,25,77.45239258,Front1
1,25,77.45263672,Front1
1,25,77.45263672,Front1
1,25,77.45263672,Front1
1,25,77.45263672,Front1
1,25,77.45288086,Front1
1,25,77.453125,Front1
1,25,77.453125,Front1
1,25,77.453125,Front1
1,25,77.453125,Front1
1,25,77.453125,Front1
1,25,77.453125,Front1
1,25,77.45336914,Front1
1,25,77.45336914,Front1
1,25,77.45361328,Front1
1,25,77.45410156,Front1
1,25,77.45458984,Front1
1,25,77.45458984,Front1
1,25,77.45483398,Front1
1,25,77.45507813,Front1
1,25,77.45507813,Front1
1,25,77.45556641,Front1
1,25,77.45581055,Front1
1,25,77.45581055,Front1
1,25,77.45581055,Front1
1,25,77.45605469,Front1
1,25,77.45654297,Front1
1,25,77.45678711,Front1
1,25,77.45727539,Front1
1,25,77.45751953,Front1
1,25,77.45800781,Front1
1,25,77.45825195,Front1
1,25,77.46020508,Front1
1,25,77.46044922,Front1
1,25,77.46191406,Front1
1,25,77.46240234,Front1
1,25,77.46508789,Front1
1,25,77.46801758,Front1
1,25,77.46826172,Front1
1,25,77.46899414,Front1
1,25,77.47631836,Front1
1,25,77.48168945,Front1
1,25,77.48266602,Front1
1,25,77.50732422,Front1
1,25,77.81420898,Front1
1,25,197.5837402,Front1
1,25,197.592041,Front1
1,25,197.6066895,Front1
1,25,197.6103516,Front1
1,25,197.6103516,Front1
1,25,197.6179199,Front1
1,25,197.6213379,Front1
1,25,197.6257324,Front1
1,25,197.6306152,Front1
0,35,78.015625,Front1
0,35,78.0390625,Front1
0,35,78.0390625,Front1
0,35,78.04125977,Front1
0,35,78.04125977,Front1
0,35,78.04174805,Front1
0,35,78.04492188,Front1
0,35,78.04663086,Front1
0,35,78.04882813,Front1
0,35,78.04907227,Front1
0,35,78.04956055,Front1
0,35,78.05053711,Front1
0,35,78.05126953,Front1
0,35,78.05297852,Front1
0,35,78.05322266,Front1
0,35,78.0534668,Front1
0,35,78.05444336,Front1
0,35,78.05444336,Front1
0,35,78.05493164,Front1
0,35,78.05517578,Front1
0,35,78.05541992,Front1
0,35,78.05566406,Front1
0,35,78.05566406,Front1
0,35,78.05615234,Front1
0,35,78.05639648,Front1
0,35,78.05664063,Front1
0,35,78.05664063,Front1
0,35,78.05688477,Front1
0,35,78.05688477,Front1
0,35,78.05737305,Front1
0,35,78.05761719,Front1
0,35,78.05761719,Front1
0,35,78.05761719,Front1
0,35,78.05786133,Front1
0,35,78.05786133,Front1
0,35,78.05786133,Front1
0,35,78.05810547,Front1
0,35,78.05834961,Front1
0,35,78.05834961,Front1
0,35,78.05834961,Front1
0,35,78.05834961,Front1
0,35,78.05859375,Front1
0,35,78.05859375,Front1
0,35,78.05859375,Front1
0,35,78.05883789,Front1
0,35,78.05883789,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05908203,Front1
0,35,78.05932617,Front1
0,35,78.05932617,Front1
0,35,78.05932617,Front1
0,35,78.05932617,Front1
0,35,78.05932617,Front1
0,35,78.05957031,Front1
0,35,78.05957031,Front1
0,35,78.05957031,Front1
0,35,78.05957031,Front1
0,35,78.06005859,Front1
0,35,78.06030273,Front1
0,35,78.06054688,Front1
0,35,78.06079102,Front1
0,35,78.06103516,Front1
0,35,78.06152344,Front1
0,35,78.06152344,Front1
0,35,78.06152344,Front1
0,35,78.06201172,Front1
0,35,78.06201172,Front1
0,35,78.06201172,Front1
0,35,78.06225586,Front1
0,35,78.06225586,Front1
0,35,78.06225586,Front1
0,35,78.06225586,Front1
0,35,78.06225586,Front1
0,35,78.0625,Front1
0,35,78.0625,Front1
0,35,78.0625,Front1
0,35,78.0625,Front1
0,35,78.06274414,Front1
0,35,78.06298828,Front1
0,35,78.06298828,Front1
0,35,78.06298828,Front1
0,35,78.06323242,Front1
0,35,78.06323242,Front1
0,35,78.06347656,Front1
0,35,78.06347656,Front1
0,35,78.0637207,Front1
0,35,78.0637207,Front1
0,35,78.0637207,Front1
0,35,78.06396484,Front1
0,35,78.06396484,Front1
0,35,78.06396484,Front1
0,35,78.06396484,Front1
0,35,78.06396484,Front1
0,35,78.06396484,Front1
0,35,78.06420898,Front1
0,35,78.06420898,Front1
0,35,78.06420898,Front1
0,35,78.06420898,Front1
0,35,78.06420898,Front1
0,35,78.06445313,Front1
0,35,78.06445313,Front1
0,35,78.06469727,Front1
0,35,78.06494141,Front1
0,35,78.06494141,Front1
0,35,78.06518555,Front1
0,35,78.06518555,Front1
0,35,78.06518555,Front1
0,35,78.06518555,Front1
0,35,78.06518555,Front1
0,35,78.06567383,Front1
0,35,78.06567383,Front1
0,35,78.06567383,Front1
0,35,78.06567383,Front1
0,35,78.06567383,Front1
